USID,cluster_algo,cluster_number
8392000195,KMeans,4
8392000196,KMeans,4
8392000197,KMeans,4
8392000199,KMeans,4
8392000200,KMeans,4
8392000201,KMeans,4
8392000202,KMeans,4
8392000203,KMeans,4
8392000204,KMeans,4
8392000205,KMeans,4
8392000206,KMeans,4
8392000207,KMeans,4
8392000208,KMeans,4
8392000210,KMeans,4
8392000211,KMeans,4
8392000216,KMeans,4
8392000217,KMeans,4
8392000220,KMeans,4
8392000221,KMeans,4
8392000222,KMeans,4
8392000223,KMeans,4
8392000224,KMeans,4
8392000226,KMeans,4
8392000227,KMeans,4
8392000232,KMeans,4
8392000234,KMeans,4
8392000235,KMeans,4
8392000237,KMeans,4
8392000241,KMeans,4
8392000242,KMeans,4
8392000245,KMeans,4
8392000250,KMeans,4
8392000252,KMeans,4
8392000253,KMeans,4
8392000257,KMeans,4
8392000285,KMeans,4
8392000286,KMeans,4
8392000288,KMeans,4
8392000289,KMeans,4
8392000290,KMeans,4
8392000291,KMeans,4
8392000292,KMeans,4
8392000295,KMeans,4
8392000296,KMeans,4
8392000297,KMeans,4
8392000298,KMeans,4
8392000299,KMeans,4
8392000300,KMeans,4
8392000301,KMeans,4
8392000302,KMeans,4
8392000303,KMeans,4
8392000304,KMeans,4
8392000305,KMeans,4
8392000306,KMeans,4
8392000307,KMeans,4
8392000308,KMeans,4
8392000309,KMeans,4
8392000310,KMeans,4
8392000311,KMeans,4
8392000312,KMeans,4
8392000313,KMeans,4
8392000314,KMeans,4
8392000315,KMeans,4
8392000316,KMeans,4
8392000317,KMeans,4
8392000318,KMeans,4
8392000319,KMeans,4
8392000322,KMeans,4
8392000324,KMeans,4
8392000325,KMeans,4
8392000326,KMeans,4
8392000327,KMeans,4
8392000328,KMeans,4
8392000329,KMeans,4
8392000330,KMeans,4
8392000331,KMeans,4
8392000332,KMeans,4
8392000333,KMeans,4
8392000334,KMeans,4
8392000336,KMeans,4
8392000337,KMeans,4
8392000338,KMeans,4
8392000339,KMeans,4
8392000340,KMeans,4
8392000341,KMeans,4
8392000342,KMeans,4
8392000343,KMeans,4
8392000344,KMeans,4
8392000345,KMeans,4
8392000346,KMeans,4
8392000347,KMeans,4
8392000348,KMeans,4
8392000350,KMeans,4
8392000351,KMeans,4
8392000352,KMeans,4
8392000354,KMeans,4
8392000355,KMeans,4
8392000356,KMeans,4
8392000357,KMeans,4
8392000358,KMeans,4
8392000359,KMeans,4
8392000360,KMeans,4
8392000361,KMeans,4
8392000363,KMeans,4
8392000364,KMeans,4
8392000365,KMeans,4
8392000366,KMeans,4
8392000568,KMeans,4
8392000569,KMeans,4
8392000571,KMeans,4
8392000573,KMeans,4
8392000575,KMeans,4
8392000579,KMeans,4
8392000580,KMeans,4
8392000583,KMeans,4
8392000584,KMeans,4
8392000585,KMeans,4
8392000587,KMeans,4
8392000588,KMeans,4
8392000589,KMeans,4
8392000590,KMeans,4
8392000591,KMeans,4
8392000592,KMeans,4
8392000593,KMeans,4
8392000594,KMeans,4
8392000595,KMeans,4
8392000598,KMeans,4
8392000599,KMeans,4
8392000600,KMeans,4
8392000601,KMeans,4
8392000602,KMeans,4
8392000603,KMeans,4
8392000604,KMeans,4
8392000605,KMeans,4
8392000607,KMeans,4
8392000608,KMeans,4
8392000609,KMeans,4
8392000611,KMeans,4
8392000612,KMeans,4
8392000613,KMeans,4
8392000614,KMeans,4
8392000615,KMeans,4
8392000616,KMeans,4
8392000617,KMeans,4
8392000618,KMeans,4
8392000619,KMeans,4
8392000620,KMeans,4
8392000622,KMeans,4
8392000623,KMeans,4
8392000624,KMeans,4
8392000625,KMeans,4
8392000626,KMeans,4
8392000627,KMeans,4
8392000628,KMeans,4
8392000629,KMeans,4
8392000630,KMeans,4
8392000633,KMeans,4
8392000634,KMeans,4
8392000636,KMeans,4
8392000637,KMeans,4
8392000638,KMeans,4
8392000639,KMeans,4
8392000640,KMeans,4
8392000641,KMeans,4
8392000642,KMeans,4
8392000645,KMeans,4
8392000646,KMeans,4
8392000647,KMeans,4
8392000649,KMeans,4
8392000662,KMeans,4
8392000663,KMeans,4
8392000664,KMeans,4
8392000667,KMeans,4
8392000670,KMeans,4
8392000672,KMeans,4
8392000673,KMeans,4
8392000674,KMeans,4
8392000675,KMeans,4
8392000676,KMeans,4
8392000677,KMeans,4
8392000678,KMeans,4
8392000679,KMeans,4
8392000687,KMeans,4
8392000696,KMeans,4
8392000697,KMeans,4
8392000700,KMeans,4
8392000707,KMeans,4
8392000709,KMeans,4
8392000710,KMeans,4
8392000713,KMeans,4
8392000715,KMeans,4
8392000721,KMeans,4
8392000735,KMeans,4
8392000742,KMeans,4
8392000768,KMeans,4
8392000769,KMeans,4
8392000770,KMeans,4
8392000771,KMeans,4
8392000772,KMeans,4
8392000773,KMeans,4
8392000774,KMeans,4
8392000775,KMeans,4
8392000776,KMeans,4
8392000777,KMeans,4
8392000778,KMeans,4
8392000780,KMeans,4
8392000781,KMeans,4
8392000782,KMeans,4
8392000783,KMeans,4
8392000784,KMeans,4
8392000786,KMeans,4
8392000787,KMeans,4
8392000790,KMeans,4
8392000791,KMeans,4
8392000792,KMeans,4
8392000794,KMeans,4
8392000795,KMeans,4
8392000796,KMeans,4
8392000797,KMeans,4
8392000798,KMeans,4
8392000800,KMeans,4
8392000801,KMeans,4
8392000802,KMeans,4
8392000803,KMeans,4
8392000804,KMeans,4
8392000805,KMeans,4
8392000806,KMeans,4
8392000807,KMeans,4
8392000808,KMeans,4
8392000809,KMeans,4
8392000810,KMeans,4
8392000811,KMeans,4
8392000815,KMeans,4
8392000817,KMeans,4
8392000818,KMeans,4
8392000820,KMeans,4
8392000821,KMeans,4
8392000823,KMeans,4
8392000824,KMeans,4
8392000825,KMeans,4
8392000826,KMeans,4
8392000827,KMeans,4
8392000828,KMeans,4
8392000830,KMeans,4
8392000831,KMeans,4
8392000834,KMeans,4
8392000835,KMeans,4
8392000837,KMeans,4
8392000838,KMeans,4
8392000840,KMeans,4
8392000841,KMeans,4
8392000843,KMeans,4
8392000844,KMeans,4
8392000847,KMeans,4
8392000848,KMeans,4
8392000849,KMeans,4
8392000850,KMeans,4
8392000851,KMeans,4
8392000852,KMeans,4
8392000854,KMeans,4
8392000855,KMeans,4
8392000856,KMeans,4
8392000857,KMeans,4
8392000858,KMeans,4
8392000859,KMeans,4
8392000860,KMeans,4
8392000861,KMeans,4
8392000862,KMeans,4
8392000863,KMeans,4
8392000864,KMeans,4
8392000865,KMeans,4
8392000867,KMeans,4
8392000923,KMeans,4
8447000048,KMeans,4
8447000051,KMeans,4
8447000052,KMeans,4
8447000053,KMeans,4
8447000054,KMeans,4
8447000055,KMeans,4
8447000056,KMeans,4
8447000058,KMeans,4
8447000074,KMeans,4
8447000075,KMeans,4
8447000079,KMeans,4
8447000080,KMeans,4
8447000081,KMeans,4
8447000082,KMeans,4
8447000083,KMeans,4
8447000137,KMeans,4
8447000138,KMeans,4
8447000139,KMeans,4
8447000141,KMeans,4
8447000143,KMeans,4
8447000144,KMeans,4
8447000145,KMeans,4
8447000146,KMeans,4
8447000147,KMeans,4
8447000148,KMeans,4
8447000149,KMeans,4
8447000151,KMeans,4
8447000165,KMeans,4
8447000166,KMeans,4
8447000249,KMeans,4
8447000287,KMeans,4
8447000361,KMeans,4
8447000443,KMeans,4
8447000454,KMeans,4
8447000470,KMeans,4
8447000471,KMeans,4
8447000473,KMeans,4
8447000474,KMeans,4
8447000503,KMeans,4
8447000504,KMeans,4
8447000505,KMeans,4
8447000506,KMeans,4
8447000508,KMeans,4
8447000510,KMeans,4
8447000511,KMeans,4
8447000512,KMeans,4
8447000513,KMeans,4
8447000515,KMeans,4
8447000516,KMeans,4
8447000517,KMeans,4
8447000518,KMeans,4
8447000519,KMeans,4
8447000520,KMeans,4
8447000521,KMeans,4
8447000522,KMeans,4
8447000523,KMeans,4
8447000524,KMeans,4
8447000527,KMeans,4
8447000528,KMeans,4
8447000529,KMeans,4
8447000530,KMeans,4
8447000531,KMeans,4
8447000532,KMeans,4
8447000533,KMeans,4
8447000534,KMeans,4
8447000535,KMeans,4
8447000673,KMeans,4
8447000696,KMeans,4
8447000703,KMeans,4
8447000704,KMeans,4
8447000707,KMeans,4
8448000041,KMeans,4
8448000042,KMeans,4
8448000043,KMeans,4
8448000044,KMeans,4
8448000045,KMeans,4
8448000046,KMeans,4
8448000047,KMeans,4
8448000048,KMeans,4
8448000049,KMeans,4
8448000050,KMeans,4
8449000011,KMeans,4
8449000012,KMeans,4
8449000013,KMeans,4
8449000041,KMeans,4
8449000042,KMeans,4
8449000091,KMeans,4
8449000092,KMeans,4
8449000093,KMeans,4
8449000094,KMeans,4
8449000096,KMeans,4
8449000097,KMeans,4
8449000098,KMeans,4
8449000099,KMeans,4
8449000100,KMeans,4
8449000151,KMeans,4
8449000152,KMeans,4
8449000153,KMeans,4
8449000154,KMeans,4
8449000155,KMeans,4
8449000156,KMeans,4
8449000157,KMeans,4
8449000158,KMeans,4
8449000159,KMeans,4
8449000160,KMeans,4
8451000051,KMeans,4
8451000052,KMeans,4
8451000053,KMeans,4
8451000054,KMeans,4
8451000055,KMeans,4
8451000056,KMeans,4
8451000057,KMeans,4
8451000058,KMeans,4
8451000059,KMeans,4
8451000060,KMeans,4
8451000080,KMeans,4
8451000085,KMeans,4
8451000086,KMeans,4
8451000087,KMeans,4
8451000088,KMeans,4
8451000089,KMeans,4
8451000090,KMeans,4
8451000094,KMeans,4
8451000095,KMeans,4
8451000096,KMeans,4
8451000097,KMeans,4
8451000098,KMeans,4
8451000099,KMeans,4
8451000100,KMeans,4
8451000101,KMeans,4
8451000102,KMeans,4
8451000103,KMeans,4
8451000104,KMeans,4
8451000105,KMeans,4
8451000106,KMeans,4
8451000107,KMeans,4
8451000108,KMeans,4
8451000109,KMeans,4
8451000110,KMeans,4
8451000122,KMeans,4
8451000123,KMeans,4
8451000124,KMeans,4
8451000125,KMeans,4
8451000126,KMeans,4
8451000127,KMeans,4
8451000128,KMeans,4
8451000129,KMeans,4
8451000130,KMeans,4
8451000143,KMeans,4
8451000144,KMeans,4
8451000145,KMeans,4
8451000146,KMeans,4
8451000147,KMeans,4
8451000148,KMeans,4
8451000149,KMeans,4
8451000150,KMeans,4
8451000181,KMeans,4
8456000925,KMeans,4
8456000926,KMeans,4
8456000927,KMeans,4
8456000928,KMeans,4
8456000929,KMeans,4
8456000930,KMeans,4
8456000931,KMeans,4
8456000932,KMeans,4
8456000933,KMeans,4
8456000934,KMeans,4
8456000935,KMeans,4
8456000936,KMeans,4
8456000937,KMeans,4
8456000938,KMeans,4
8456000939,KMeans,4
8456000940,KMeans,4
8456000941,KMeans,4
8456000943,KMeans,4
8456000944,KMeans,4
8456000945,KMeans,4
8456000948,KMeans,4
8456000951,KMeans,4
8456000952,KMeans,4
8456000953,KMeans,4
8456000954,KMeans,4
8456000955,KMeans,4
8456000957,KMeans,4
8456000961,KMeans,4
8456000963,KMeans,4
8456000967,KMeans,4
8456000978,KMeans,4
8456001149,KMeans,4
8456001150,KMeans,4
8456001151,KMeans,4
8456001152,KMeans,4
8456001153,KMeans,4
8456001154,KMeans,4
8456001155,KMeans,4
8456001156,KMeans,4
8456001157,KMeans,4
8456001158,KMeans,4
8456001159,KMeans,4
8456001160,KMeans,4
8456001161,KMeans,4
8456001162,KMeans,4
8456001163,KMeans,4
8456001164,KMeans,4
8456001165,KMeans,4
8456001166,KMeans,4
8456001167,KMeans,4
8456001168,KMeans,4
8456001169,KMeans,4
8456001170,KMeans,4
8456001171,KMeans,4
8456001172,KMeans,4
8456001173,KMeans,4
8456001174,KMeans,4
8456001175,KMeans,4
8456001176,KMeans,4
8456001177,KMeans,4
8456001178,KMeans,4
8456001179,KMeans,4
8456001180,KMeans,4
8456001181,KMeans,4
8456001182,KMeans,4
8456001183,KMeans,4
8456001184,KMeans,4
8456001185,KMeans,4
8456001186,KMeans,4
8456001187,KMeans,4
8456001188,KMeans,4
8456001189,KMeans,4
8456001190,KMeans,4
8456001191,KMeans,4
8456001192,KMeans,4
8456001193,KMeans,4
8456001194,KMeans,4
8456001195,KMeans,4
8456001196,KMeans,4
8456001197,KMeans,4
8456001198,KMeans,4
8456001199,KMeans,4
8456001200,KMeans,4
8456001201,KMeans,4
8456001202,KMeans,4
8456001203,KMeans,4
8456001204,KMeans,4
8456001205,KMeans,4
8456001206,KMeans,4
8456001207,KMeans,4
8456001208,KMeans,4
8456001209,KMeans,4
8456001210,KMeans,4
8456001211,KMeans,4
8456001212,KMeans,4
8456001213,KMeans,4
8456001214,KMeans,4
8456001215,KMeans,4
8456001216,KMeans,4
8456001217,KMeans,4
8456001218,KMeans,4
8456001219,KMeans,4
8456001220,KMeans,4
8456001221,KMeans,4
8456001222,KMeans,4
8456001223,KMeans,4
8456001224,KMeans,4
8456001225,KMeans,4
8456001226,KMeans,4
8456001227,KMeans,4
8456001228,KMeans,4
8456001229,KMeans,4
8456001230,KMeans,4
8456001231,KMeans,4
8456001232,KMeans,4
8456001233,KMeans,4
8456001234,KMeans,4
8456001235,KMeans,4
8456001236,KMeans,4
8456001237,KMeans,4
8456001239,KMeans,4
8456001240,KMeans,4
8456001241,KMeans,4
8456001242,KMeans,4
8456001243,KMeans,4
8456001244,KMeans,4
8456001245,KMeans,4
8456001246,KMeans,4
8456001247,KMeans,4
8456001248,KMeans,4
8456001572,KMeans,4
8456001573,KMeans,4
8456001590,KMeans,4
8456001617,KMeans,4
8456001622,KMeans,4
8456001629,KMeans,4
8456001637,KMeans,4
8457000058,KMeans,4
8457000059,KMeans,4
8457000061,KMeans,4
8457000062,KMeans,4
8457000063,KMeans,4
8457000065,KMeans,4
8457000083,KMeans,4
8457000086,KMeans,4
8457000091,KMeans,4
8457000093,KMeans,4
8457000101,KMeans,4
8457000253,KMeans,4
8457000255,KMeans,4
8457000256,KMeans,4
8457000257,KMeans,4
8457000265,KMeans,4
8457000268,KMeans,4
8457000269,KMeans,4
8457000270,KMeans,4
8457000271,KMeans,4
8457000272,KMeans,4
8457000274,KMeans,4
8457000322,KMeans,4
8457000323,KMeans,4
8457000333,KMeans,4
8457000341,KMeans,4
8457000350,KMeans,4
8457000351,KMeans,4
8457000352,KMeans,4
8457000353,KMeans,4
8457000354,KMeans,4
8457000355,KMeans,4
8457000356,KMeans,4
8457000358,KMeans,4
8457000361,KMeans,4
8457000362,KMeans,4
8457000363,KMeans,4
8457000364,KMeans,4
8457000366,KMeans,4
8457000376,KMeans,4
8458000176,KMeans,4
8458000179,KMeans,4
8458000180,KMeans,4
8458000181,KMeans,4
8458000217,KMeans,4
8458000221,KMeans,4
8460000711,KMeans,4
8460000716,KMeans,4
8460000720,KMeans,4
8460000721,KMeans,4
8460000723,KMeans,4
8460000724,KMeans,4
8460000775,KMeans,4
8460000778,KMeans,4
8460000782,KMeans,4
8460000783,KMeans,4
8460000785,KMeans,4
8460000790,KMeans,4
8460000792,KMeans,4
8460000930,KMeans,4
8460000941,KMeans,4
8460000943,KMeans,4
8460000951,KMeans,4
8460000994,KMeans,4
8460000997,KMeans,4
8460001001,KMeans,4
8460001002,KMeans,4
8460001004,KMeans,4
8460001008,KMeans,4
8460001011,KMeans,4
8460001014,KMeans,4
8460001016,KMeans,4
8460001017,KMeans,4
8460001140,KMeans,4
8465000024,KMeans,4
8465000238,KMeans,4
8465000438,KMeans,4
8465000735,KMeans,4
8466000029,KMeans,4
8466000031,KMeans,4
8466000239,KMeans,4
8466000622,KMeans,4
8466000625,KMeans,4
8466000628,KMeans,4
8466000629,KMeans,4
8466000632,KMeans,4
8466000633,KMeans,4
8466000634,KMeans,4
8466000635,KMeans,4
8466000636,KMeans,4
8466000637,KMeans,4
8466000638,KMeans,4
8466000639,KMeans,4
8466000640,KMeans,4
8466000641,KMeans,4
8466000642,KMeans,4
8466000643,KMeans,4
8466000644,KMeans,4
8466000645,KMeans,4
8466000646,KMeans,4
8466000647,KMeans,4
8466000648,KMeans,4
8466000650,KMeans,4
8466000651,KMeans,4
8466000652,KMeans,4
8466000653,KMeans,4
8466000654,KMeans,4
8466000655,KMeans,4
8466000656,KMeans,4
8466000657,KMeans,4
8466000658,KMeans,4
8466000659,KMeans,4
8466000660,KMeans,4
8466000661,KMeans,4
8466000662,KMeans,4
8466000663,KMeans,4
8466000664,KMeans,4
8466000665,KMeans,4
8466000666,KMeans,4
8466000668,KMeans,4
8466000669,KMeans,4
8466000670,KMeans,4
8466000671,KMeans,4
8466000672,KMeans,4
8466000674,KMeans,4
8466000675,KMeans,4
8466000676,KMeans,4
8466000677,KMeans,4
8466000679,KMeans,4
8466000680,KMeans,4
8466000681,KMeans,4
8466000682,KMeans,4
8466000683,KMeans,4
8466000684,KMeans,4
8466000685,KMeans,4
8466000686,KMeans,4
8466000687,KMeans,4
8466000688,KMeans,4
8466000689,KMeans,4
8466000690,KMeans,4
8466000691,KMeans,4
8466000692,KMeans,4
8466000693,KMeans,4
8466000694,KMeans,4
8466000695,KMeans,4
8466000696,KMeans,4
8466000697,KMeans,4
8466000698,KMeans,4
8466000699,KMeans,4
8466000700,KMeans,4
8466000701,KMeans,4
8466000702,KMeans,4
8466000703,KMeans,4
8466000704,KMeans,4
8466000705,KMeans,4
8466000706,KMeans,4
8466000707,KMeans,4
8466000708,KMeans,4
8466000709,KMeans,4
8466000710,KMeans,4
8466000724,KMeans,4
8466000728,KMeans,4
8466000729,KMeans,4
8466000730,KMeans,4
8468000208,KMeans,4
8468000211,KMeans,4
8468000214,KMeans,4
8468000215,KMeans,4
8501000323,KMeans,4
8501000326,KMeans,4
8501000338,KMeans,4
8501000448,KMeans,4
8501000449,KMeans,4
8501000455,KMeans,4
8501000460,KMeans,4
8515000065,KMeans,4
8518000305,KMeans,4
8518000316,KMeans,4
8518000318,KMeans,4
8518000319,KMeans,4
8518000320,KMeans,4
8518000321,KMeans,4
8518000322,KMeans,4
8518000325,KMeans,4
8518000326,KMeans,4
8518000327,KMeans,4
8518000328,KMeans,4
8518000331,KMeans,4
8518000332,KMeans,4
8518000333,KMeans,4
8518000334,KMeans,4
8518000337,KMeans,4
8518000339,KMeans,4
8518000348,KMeans,4
8518000349,KMeans,4
8518000355,KMeans,4
8518000356,KMeans,4
8518000357,KMeans,4
8518000362,KMeans,4
8518000365,KMeans,4
8518000376,KMeans,4
8518000383,KMeans,4
8518000384,KMeans,4
8518000386,KMeans,4
8518000387,KMeans,4
8518000598,KMeans,4
8519000241,KMeans,4
8522000066,KMeans,4
8522000098,KMeans,4
8522000099,KMeans,4
8522000100,KMeans,4
8522000102,KMeans,4
8522000118,KMeans,4
8522000121,KMeans,4
8522000188,KMeans,4
8522000203,KMeans,4
8522000204,KMeans,4
8522000205,KMeans,4
8522000206,KMeans,4
8522000207,KMeans,4
8522000208,KMeans,4
8522000209,KMeans,4
8522000210,KMeans,4
8522000212,KMeans,4
8522000213,KMeans,4
8522000214,KMeans,4
8522000267,KMeans,4
8522000291,KMeans,4
8522000292,KMeans,4
8522000296,KMeans,4
8522000297,KMeans,4
8522000298,KMeans,4
8522000300,KMeans,4
8522000323,KMeans,4
8522000337,KMeans,4
8522000347,KMeans,4
8522000348,KMeans,4
8522000356,KMeans,4
8522000390,KMeans,4
8522000576,KMeans,4
8522000579,KMeans,4
8522000580,KMeans,4
8522000582,KMeans,4
8522000583,KMeans,4
8522000584,KMeans,4
8522000585,KMeans,4
8522000587,KMeans,4
8522000588,KMeans,4
8522000589,KMeans,4
8522000590,KMeans,4
8522000591,KMeans,4
8522000592,KMeans,4
8523000033,KMeans,4
8523000252,KMeans,4
8523000305,KMeans,4
8523000306,KMeans,4
8523000308,KMeans,4
8523000313,KMeans,4
8523000344,KMeans,4
8523000379,KMeans,4
8523000388,KMeans,4
8523000431,KMeans,4
8523000434,KMeans,4
8523000435,KMeans,4
8523000439,KMeans,4
8523000440,KMeans,4
8523000445,KMeans,4
8523000446,KMeans,4
8523000450,KMeans,4
8523000462,KMeans,4
8523000465,KMeans,4
8523000482,KMeans,4
8523000523,KMeans,4
8523000524,KMeans,4
8523000526,KMeans,4
8523000527,KMeans,4
8523000528,KMeans,4
8523000531,KMeans,4
8523000539,KMeans,4
8523000561,KMeans,4
8523000563,KMeans,4
8523000564,KMeans,4
8523000565,KMeans,4
8523000566,KMeans,4
8523000567,KMeans,4
8523000568,KMeans,4
8523000570,KMeans,4
8523000571,KMeans,4
8523000572,KMeans,4
8523000573,KMeans,4
8523000575,KMeans,4
8523000576,KMeans,4
8523000577,KMeans,4
8523000578,KMeans,4
8523000580,KMeans,4
8523000581,KMeans,4
8523000582,KMeans,4
8523000584,KMeans,4
8523000585,KMeans,4
8523000586,KMeans,4
8523000587,KMeans,4
8523000593,KMeans,4
8523000595,KMeans,4
8523000603,KMeans,4
8523000606,KMeans,4
8523000607,KMeans,4
8523000610,KMeans,4
8523000613,KMeans,4
8523000618,KMeans,4
8523000684,KMeans,4
8523000724,KMeans,4
8525000142,KMeans,4
8525000146,KMeans,4
8525000147,KMeans,4
8525000153,KMeans,4
8525000154,KMeans,4
8528000145,KMeans,4
8528000151,KMeans,4
8528000168,KMeans,4
8528000181,KMeans,4
8528000252,KMeans,4
8530000297,KMeans,4
8531000211,KMeans,4
8531000214,KMeans,4
8531000215,KMeans,4
8531000218,KMeans,4
8531000224,KMeans,4
8531000228,KMeans,4
8531000230,KMeans,4
8531000231,KMeans,4
8531000232,KMeans,4
8531000233,KMeans,4
8531000234,KMeans,4
8531000235,KMeans,4
8531000237,KMeans,4
8531000238,KMeans,4
8531000239,KMeans,4
8531000240,KMeans,4
8531000241,KMeans,4
8531000242,KMeans,4
8531000243,KMeans,4
8531000244,KMeans,4
8531000245,KMeans,4
8531000247,KMeans,4
8531000249,KMeans,4
8531000250,KMeans,4
8531000251,KMeans,4
8531000252,KMeans,4
8531000253,KMeans,4
8531000254,KMeans,4
8531000256,KMeans,4
8531000257,KMeans,4
8531000258,KMeans,4
8531000259,KMeans,4
8531000260,KMeans,4
8531000261,KMeans,4
8531000262,KMeans,4
8531000263,KMeans,4
8531000264,KMeans,4
8531000265,KMeans,4
8531000266,KMeans,4
8531000267,KMeans,4
8531000268,KMeans,4
8531000270,KMeans,4
8531000273,KMeans,4
8531000274,KMeans,4
8531000275,KMeans,4
8531000277,KMeans,4
8531000278,KMeans,4
8531000282,KMeans,4
8531000284,KMeans,4
8531000285,KMeans,4
8531000287,KMeans,4
8531000288,KMeans,4
8531000298,KMeans,4
8531000299,KMeans,4
8531000300,KMeans,4
8531000301,KMeans,4
8531000303,KMeans,4
8531000304,KMeans,4
8531000305,KMeans,4
8531000307,KMeans,4
8541000230,KMeans,4
8541000232,KMeans,4
8541000233,KMeans,4
8541000234,KMeans,4
8541000235,KMeans,4
8541000236,KMeans,4
8541000237,KMeans,4
8541000238,KMeans,4
8541000239,KMeans,4
8541000240,KMeans,4
8541000241,KMeans,4
8541000242,KMeans,4
8541000243,KMeans,4
8541000244,KMeans,4
8541000245,KMeans,4
8541000246,KMeans,4
8541000247,KMeans,4
8541000248,KMeans,4
8541000249,KMeans,4
8541000250,KMeans,4
8541000251,KMeans,4
8541000252,KMeans,4
8541000253,KMeans,4
8541000254,KMeans,4
8541000255,KMeans,4
8541000256,KMeans,4
8541000257,KMeans,4
8541000258,KMeans,4
8541000259,KMeans,4
8541000260,KMeans,4
8541000261,KMeans,4
8541000262,KMeans,4
8541000263,KMeans,4
8541000264,KMeans,4
8541000265,KMeans,4
8541000266,KMeans,4
8541000268,KMeans,4
8541000269,KMeans,4
8541000270,KMeans,4
8541000274,KMeans,4
8541000427,KMeans,4
8541000433,KMeans,4
8541000434,KMeans,4
8541000436,KMeans,4
8541000437,KMeans,4
8541000438,KMeans,4
8541000439,KMeans,4
8541000440,KMeans,4
8541000441,KMeans,4
8541000442,KMeans,4
8541000443,KMeans,4
8541000445,KMeans,4
8541000446,KMeans,4
8541000447,KMeans,4
8541000448,KMeans,4
8541000450,KMeans,4
8541000456,KMeans,4
8541000457,KMeans,4
8541000458,KMeans,4
8541000462,KMeans,4
8541000465,KMeans,4
8541000466,KMeans,4
8541000467,KMeans,4
8541000475,KMeans,4
8541000579,KMeans,4
8541000581,KMeans,4
8541000582,KMeans,4
8541000584,KMeans,4
8547000028,KMeans,4
8547000029,KMeans,4
8547000031,KMeans,4
8547000034,KMeans,4
8547000035,KMeans,4
8547000036,KMeans,4
8547000037,KMeans,4
8547000038,KMeans,4
8547000048,KMeans,4
8547000051,KMeans,4
8547000056,KMeans,4
8547000057,KMeans,4
8547000059,KMeans,4
8547000062,KMeans,4
8547000063,KMeans,4
8547000068,KMeans,4
8547000074,KMeans,4
8547000075,KMeans,4
8547000082,KMeans,4
8547000092,KMeans,4
8547000097,KMeans,4
8547000109,KMeans,4
8547000121,KMeans,4
8547000133,KMeans,4
8547000136,KMeans,4
8547000143,KMeans,4
8547000144,KMeans,4
8547000155,KMeans,4
8547000157,KMeans,4
8547000163,KMeans,4
8547000164,KMeans,4
8547000171,KMeans,4
8547000176,KMeans,4
8547000179,KMeans,4
8547000181,KMeans,4
8547000183,KMeans,4
8547000190,KMeans,4
8547000195,KMeans,4
8547000377,KMeans,4
8547000384,KMeans,4
8547000385,KMeans,4
8547000388,KMeans,4
8547000390,KMeans,4
8547000392,KMeans,4
8547000393,KMeans,4
8547000398,KMeans,4
8547000404,KMeans,4
8547000407,KMeans,4
8547000408,KMeans,4
8547000409,KMeans,4
8547000410,KMeans,4
8547000412,KMeans,4
8547000413,KMeans,4
8547000414,KMeans,4
8547000415,KMeans,4
8547000418,KMeans,4
8547000420,KMeans,4
8547000431,KMeans,4
8547000432,KMeans,4
8547000433,KMeans,4
8547000438,KMeans,4
8547000439,KMeans,4
8547000441,KMeans,4
8547000445,KMeans,4
8547000447,KMeans,4
8547000453,KMeans,4
8547000471,KMeans,4
8547000478,KMeans,4
8547000479,KMeans,4
8547000480,KMeans,4
8547000485,KMeans,4
8547000486,KMeans,4
8547000487,KMeans,4
8547000492,KMeans,4
8547000500,KMeans,4
8547000507,KMeans,4
8547000508,KMeans,4
8547000512,KMeans,4
8547000513,KMeans,4
8549000279,KMeans,4
8549000502,KMeans,4
8549000616,KMeans,4
8549000617,KMeans,4
8549000624,KMeans,4
8549000706,KMeans,4
8549000711,KMeans,4
8549000721,KMeans,4
8549000723,KMeans,4
8549000776,KMeans,4
8549000777,KMeans,4
8549000778,KMeans,4
8549000779,KMeans,4
8549000780,KMeans,4
8549000781,KMeans,4
8549000783,KMeans,4
8549000784,KMeans,4
8549000785,KMeans,4
8549000786,KMeans,4
8549000788,KMeans,4
8549000795,KMeans,4
8549000798,KMeans,4
8549000803,KMeans,4
8549000806,KMeans,4
8549000807,KMeans,4
8549000812,KMeans,4
8549000832,KMeans,4
8549000833,KMeans,4
8549000834,KMeans,4
8549000835,KMeans,4
8549000836,KMeans,4
8549000837,KMeans,4
8549000838,KMeans,4
8549000839,KMeans,4
8549000841,KMeans,4
8549000842,KMeans,4
8549000843,KMeans,4
8549000848,KMeans,4
8549000851,KMeans,4
8549000852,KMeans,4
8549000856,KMeans,4
8549000858,KMeans,4
8549000860,KMeans,4
8549000861,KMeans,4
8549000862,KMeans,4
8549000863,KMeans,4
8549000864,KMeans,4
8549000865,KMeans,4
8549000866,KMeans,4
8549000867,KMeans,4
8549000870,KMeans,4
8549000874,KMeans,4
8549000875,KMeans,4
8551000053,KMeans,4
8551000056,KMeans,4
8551000058,KMeans,4
8551000059,KMeans,4
8551000063,KMeans,4
8551000069,KMeans,4
8551000074,KMeans,4
8551000076,KMeans,4
8551000078,KMeans,4
8551000079,KMeans,4
8551000080,KMeans,4
8551000100,KMeans,4
8551000110,KMeans,4
8551000111,KMeans,4
8551000112,KMeans,4
8551000113,KMeans,4
